ordernumber,quantityordered,priceeach,orderlinenumber,sales,orderdate,status,qtr_id,month_id,year_id,productline,msrp,productcode,customername,phone,addressline1,addressline2,city,state,postalcode,country,territory,contactlastname,contactfirstname,dealsize
-0.8767877279541849,0.7225334732471737,0.8101579745265006,-0.5836962812072303,1.7162323794389376,11/8/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Planes,1.4079979731470793,S18_1662,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium
-0.7898965316677922,-0.3186671367460735,0.8101579745265006,-1.2937399188895102,1.4355991148857679,11/14/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Planes,1.4079979731470793,S18_1662,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium
-0.659559737238203,0.7225334732471737,0.8101579745265006,-0.5836962812072303,2.2899399238545617,11/27/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Planes,1.4079979731470793,S18_1662,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Large
-0.529222942808614,-0.42278719774539825,0.8101579745265006,2.4931594820826497,1.2708163076555474,1/12/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Planes,1.4079979731470793,S18_1662,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
-0.3988861483790249,1.4513739002424466,0.8101579745265006,-0.5836962812072303,1.9838817060091583,2/19/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Planes,1.4079979731470793,S18_1662,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,,Thompson,Valarie,Medium
-0.09476696137665042,1.0348936562451478,0.8101579745265006,1.7831158444003699,2.567682413959125,5/11/2004 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,0.2643280247651782,Planes,1.4079979731470793,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large
0.03556983305293866,1.4513739002424466,0.8101579745265006,0.5997097815965698,1.7608675541418868,6/24/2004 0:00,Cancelled,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Planes,1.4079979731470793,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
0.16590662748252774,0.618413412247849,0.8101579745265006,-1.2937399188895102,1.85099271797015,7/21/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Planes,1.4079979731470793,S18_1662,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Medium
0.27452062284051865,1.0348936562451478,0.8101579745265006,1.0730722067180898,1.2871906244623361,8/21/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Planes,1.4079979731470793,S18_1662,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium
0.4048574172701077,0.09781310725122534,0.8101579745265006,0.1263473564750498,1.2461768595081897,9/15/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Planes,1.4079979731470793,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium
0.5243328121638977,0.41017329024919946,0.8101579745265006,-1.2937399188895102,2.2298661075909267,10/14/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Planes,1.4079979731470793,S18_1662,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,,Cervantes,Francisca,Large
0.6220854079860895,-0.8392674417426971,0.8101579745265006,0.5997097815965698,0.10678431954629865,11/1/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,1.4079979731470793,S18_1662,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
0.7415608028798795,-1.0475075637413465,0.8101579745265006,-0.1103338560857102,-0.4126771636878948,11/10/2004 0:00,Resolved,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,1.4079979731470793,S18_1662,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small
0.8610361977736695,0.618413412247849,0.8101579745265006,-1.2937399188895102,1.2161139603973135,11/22/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,1.4079979731470793,S18_1662,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",,Charleroi,,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
1.0022343917390577,0.41017329024919946,0.786361084567585,-1.2937399188895102,0.20910214043951109,12/3/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Planes,1.4079979731470793,S18_1662,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium
1.2411851815266377,-0.7351473807433724,-1.2943794812150835,-0.5836962812072303,-1.1019290494508922,1/31/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Planes,1.4079979731470793,S18_1662,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
1.3823833754920258,-1.0475075637413465,-1.4421185063766835,0.1263473564750498,-1.2446772822127181,3/1/2005 0:00,Resolved,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Planes,1.4079979731470793,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
1.5127201699216148,-0.2145470757467488,0.8101579745265006,1.0730722067180898,0.4019032230946803,3/30/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Planes,1.4079979731470793,S18_1662,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium
1.534442968993213,-0.11042701474742408,0.8101579745265006,-1.2937399188895102,1.683391333455375,4/1/2005 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Planes,1.4079979731470793,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Medium
1.7082253615659986,-1.1516276247406712,0.8101579745265006,1.7831158444003699,0.4810717453065493,5/10/2005 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Planes,1.4079979731470793,S18_1662,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Medium
-1.723976891746514,-0.526907258744723,0.8101579745265006,-0.8203774937679902,0.9424636055511657,1/6/2003 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium
-1.615362896388523,0.7225334732471737,0.8101579745265006,0.1263473564750498,1.4726795783424103,3/18/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
-1.4633033028873357,-1.4639878077386455,0.8101579745265006,-0.1103338560857102,-0.38307632642694567,5/21/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
-1.1917683144923585,-0.11042701474742408,0.8101579745265006,1.0730722067180898,1.072071954455692,9/12/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,,Brisbane,CA,94217,USA,,Taylor,Sue,Medium
-1.0505701205269704,-0.6310273197440477,0.8101579745265006,0.5997097815965698,0.9571918270175892,10/18/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
-0.9310947256331803,-1.1516276247406712,0.8101579745265006,1.5464346318396098,-0.006033856886505007,11/5/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
-0.8333421298109885,0.930773595245823,0.8101579745265006,0.8363909941573299,2.3308439491193504,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
-0.7138667349171985,-1.4639878077386455,0.8101579745265006,1.7831158444003699,-0.21812024600300298,11/21/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium
-0.5943913400234085,-0.2145470757467488,0.8101579745265006,-0.5836962812072303,1.369582028077446,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium
-0.48577734466541767,-0.526907258744723,0.8101579745265006,0.1263473564750498,1.4137666924767165,1/26/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium
-0.3445791507000295,-0.9433875027420218,0.8101579745265006,0.8363909941573299,0.11179191484488267,3/2/2004 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
-0.19251955719884223,0.618413412247849,0.8101579745265006,-1.0570587063287502,2.355390984896723,4/13/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Large
0.23107502469732227,-0.9433875027420218,0.8101579745265006,2.2564782695218897,0.08626299763641518,8/17/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
0.317966220983715,-0.3186671367460735,0.8101579745265006,-0.3470150686464702,1.360745095197592,9/1/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
0.47002581448490227,0.8266535342464983,0.8101579745265006,-1.2937399188895102,2.1894530230416853,10/6/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Vintage Cars,1.7328592989225757,S18_1749,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large
0.5786398098428932,1.347253839243122,0.8101579745265006,2.4931594820826497,2.567682413959125,10/21/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Large
0.7850064010230758,0.930773595245823,-0.4768571574181757,0.1263473564750498,-0.1510288653936009,11/17/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
0.926204594988464,1.0348936562451478,0.8101579745265006,-1.2937399188895102,2.3858293092606644,11/25/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Vintage Cars,1.7328592989225757,S18_1749,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large
1.176016784311843,0.20193316825055005,0.8101579745265006,-0.8203774937679902,0.6841768072150911,1/12/2005 0:00,Resolved,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Vintage Cars,1.7328592989225757,S18_1749,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
1.3063535787414322,0.41017329024919946,0.8101579745265006,-1.0570587063287502,1.0860204465503638,2/10/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Vintage Cars,1.7328592989225757,S18_1749,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
1.6104727657438067,3.3255349982302915,0.8101579745265006,-1.0570587063287502,2.567682413959125,4/22/2005 0:00,On Hold,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Vintage Cars,1.7328592989225757,S18_1749,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,,Frick,Sue,Large
1.7516709597091948,0.20193316825055005,0.8101579745265006,-0.3470150686464702,1.019050357176568,5/29/2005 0:00,In Process,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Vintage Cars,1.7328592989225757,S18_1749,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
-1.6370856954601212,0.30605322924987477,-0.06289042584120948,-1.0570587063287502,-0.2243465294307693,3/3/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
-1.485026101958934,0.8266535342464983,-0.5591547351927588,-0.1103338560857102,-0.23502015816408325,5/8/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
-1.3438279079935458,1.347253839243122,-0.21558713641091679,-0.8203774937679902,0.16613038839629907,7/2/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,,Nelson,Valarie,Medium
-1.2134911135639566,-0.9433875027420218,-0.06289042584120948,-0.8203774937679902,-0.7953856666630654,9/5/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,,Nelson,Allen,Small
-1.0722929195985684,0.30605322924987477,0.24250299529820515,-0.5836962812072303,-0.08914723214212607,10/11/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,,Chandler,Michael,Medium
-0.9636789242405776,-1.5681078687379701,-1.0172448669018808,-1.0570587063287502,-1.3032725005565873,11/4/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Small
-0.8442035293467876,-1.3598677467393208,-0.48280637990790476,0.8363909941573299,-1.0933578021347463,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Small
-0.7247281344529977,1.0348936562451478,0.35702552822548583,2.0197970569611297,0.3289032265793365,11/20/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,,Young,Valarie,Medium
-0.6052527395592077,1.0348936562451478,0.08980628472849783,-0.5836962812072303,0.18881184945459117,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
-0.5075001437370158,-1.5681078687379701,-0.8263739786897467,1.7831158444003699,-1.2587990475011124,1/16/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
-0.36630194977162767,1.2431337782437972,-0.9408965116170267,-0.3470150686464702,-0.27682520403622957,2/22/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
-0.2142423562704404,1.1390137172444725,-0.48280637990790476,-0.5836962812072303,-0.06868944373660764,4/12/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
-0.06218276276925314,-1.255747685739996,0.013457929443644528,0.5997097815965698,-0.9176876625656208,6/1/2004 0:00,Cancelled,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
0.07901543119613502,-0.2145470757467488,-0.4446322022654781,0.8363909941573299,-0.609041898360626,7/6/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
0.2093522256257241,-0.6310273197440477,0.35702552822548583,0.8363909941573299,-0.5107555671080268,8/6/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
0.3071048214479159,0.930773595245823,-0.06289042584120948,0.3630285690358098,0.06117303918537848,8/30/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium
0.4483030154133041,0.618413412247849,0.43337388351033984,-1.2937399188895102,0.1554567596629851,10/4/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,-0.5911486470098207,S18_1889,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
0.556917010771295,-1.5681078687379701,0.3951997058679125,-0.1103338560857102,-0.9741689479460739,10/16/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Small
0.676392405665085,0.20193316825055005,-0.25376131405334346,1.7831158444003699,-0.3542090123527557,11/4/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,-0.5911486470098207,S18_1889,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Small
